id,status_group,longitude,latitude,label
74223,functional,37.62751051,-6.74513379,0
35533,functional,33.0054662,-9.35193758,0
30595,functional,36.49607078,-5.2201348,0
47319,non functional,33.45467868,-2.82452789,1
32555,non functional,34.38305051,-3.17144589,1
9520,non functional,36.64018655,-3.3135485,1
53253,functional,34.84733057,-5.73225871,0
36436,non functional,34.01731369,-1.39854744,1
15036,functional,29.65430983,-4.76525779,0
23175,non functional,38.97694444,-7.95181045,1
41998,functional,34.69282603,-9.63644,0
19345,non functional,36.68374922,-8.12865453,1
1198,functional needs repair,37.65517792,-3.58999542,2
39848,functional,33.2666608,-9.48457814,0
39278,functional,34.64892281,-4.55067747,0
39844,functional,0,-2.00E-08,0
17332,functional,36.4669261,-6.15250066,0
51287,functional,31.68816826,-2.80819989,0
49514,non functional,33.90202306,-9.65079966,1
64288,functional,39.12773383,-7.5411817,0
41782,functional,35.86770106,-4.69023744,0
54572,functional,35.89648654,-10.07223955,0
68079,functional,30.04277849,-4.71467345,0
68017,non functional,37.29752944,-3.22325542,1
66705,functional needs repair,35.67519264,-6.20566729,2
5274,functional,33.77487391,-9.57280373,0
58230,functional,39.36829774,-10.3002398,0
51010,non functional,33.06449492,-4.96077297,1
46242,functional,36.00361241,-10.72661048,0
1917,functional,36.28939524,-11.21188983,0
9361,non functional,37.62504335,-3.20349604,1
33043,non functional,32.9346416,-1.97509324,1
56633,non functional,30.43806114,-5.62292457,1
57518,functional,37.46289228,-3.48297029,0
51128,non functional,39.09565953,-4.93146189,1
4388,non functional,36.80477607,-3.45515133,1
62267,non functional,37.35924099,-3.50651543,1
72473,non functional,34.08892838,-3.13356535,1
70957,functional,38.99241681,-10.50462705,0
35399,functional,35.10647138,-9.88783165,0
33236,functional,38.40925265,-6.11706693,0
73183,functional,34.91048859,-8.95688379,0
52939,functional,30.65305896,-2.51073559,0
66929,non functional,0,-2.00E-08,1
54326,functional needs repair,30.21182517,-4.50326189,2
16343,functional,38.13131273,-5.41495263,0
33013,functional,34.8348264,-11.32742121,0
60384,non functional,35.00067319,-4.99894212,1
41074,non functional,36.7842297,-8.07114616,1
71997,functional,35.27336608,-3.20404472,0
35190,functional,34.82005456,-4.49871799,0
3425,functional needs repair,31.21561931,-8.42437436,2
4335,functional,36.69653563,-3.47312257,0
7399,functional,37.72669186,-6.80959241,0
46431,non functional,33.85457963,-9.25630323,1
40845,functional,30.29495985,-4.98797598,0
27347,non functional,37.12282188,-10.78011891,1
10981,non functional,32.06590699,-4.04647692,1
36447,non functional,37.84330281,-6.80044217,1
67485,functional,37.94673847,-4.40990938,0
11220,functional,37.0575957,-6.85666679,0
45857,non functional,33.97652785,-3.18468984,1
21806,non functional,38.78712741,-7.18288048,1
8771,functional,39.86666666,-10.35565085,0
45535,functional,31.61553313,-1.42080688,0
8671,functional,37.39431354,-3.32129909,0
2252,non functional,38.36798047,-10.93074902,1
58078,non functional,31.36664591,-7.97071948,1
61068,non functional,32.81560026,-5.05030159,1
69204,non functional,34.39916685,-1.92932121,1
28326,non functional,33.72148811,-3.70061342,1
46930,non functional,36.84878939,-6.10847534,1
52104,functional,31.64157718,-1.15605838,0
31732,functional,32.78908428,-9.09831553,0
21584,non functional,36.28311122,-3.02893058,1
17045,functional,35.17737964,-9.60352751,0
14404,functional,36.78637539,-2.54657544,0
34699,functional,32.61675551,-3.87131369,0
39930,non functional,32.73241658,-5.78914632,1
38744,functional,37.89708175,-4.29105378,0
4339,non functional,35.61186267,-5.85680923,1
54735,functional,37.07472895,-3.01451022,0
51916,functional,40.12605095,-10.24410938,0
58114,non functional,32.27511238,-8.36069267,1
28339,functional needs repair,37.03663241,-7.78921248,2
52048,non functional,36.00881249,-6.21093748,1
66497,non functional,32.10046522,-8.986355,1
18353,functional,36.2915529,-6.46818812,0
16701,non functional,35.80396747,-8.78389036,1
59499,non functional,38.6369019,-10.26678424,1
66042,non functional,39.36364279,-10.71129944,1
43965,functional,37.20276085,-10.98906177,0
48361,functional,33.43201423,-3.7008438,0
70766,functional,36.70648554,-2.73183015,0
9510,non functional,34.59518481,-10.47803279,1
28586,functional,38.84943124,-5.21737593,0
28521,non functional,33.19771168,-3.85927319,1
18050,functional,37.31713869,-5.56739147,0
73151,non functional,35.78411025,-7.86118172,1
45011,functional needs repair,0,-2.00E-08,2
64380,functional,33.91263973,-9.49269353,0
66896,functional,33.60394966,-8.89437205,0
40184,functional,34.6438964,-9.62173842,0
67207,functional,33.26884181,-4.15475476,0
70178,functional,34.9365463,-10.13685259,0
54063,functional,32.71909483,-8.90939954,0
39252,non functional,40.04063497,-10.49331654,1
53773,functional,33.46148305,-9.5472569,0
47931,non functional,36.10483987,-6.60036308,1
44168,non functional,33.83218519,-1.96895251,1
66540,functional,39.97438068,-10.40627645,0
54089,non functional,32.8934245,-4.17619524,1
29244,functional,31.7499496,-8.65962304,0
27525,non functional,35.77763333,-6.40687471,1
58991,non functional,36.6485426,-8.12174639,1
18087,functional,32.83566523,-8.92508365,0
67803,functional needs repair,30.92142852,-2.93755339,2
48006,functional,39.16975915,-6.67266384,0
11788,functional,38.22987753,-4.79338148,0
16100,functional,36.82506688,-8.91143506,0
16382,functional,31.73342157,-2.3761499,0
21208,functional,38.95075225,-6.5442158,0
8637,functional needs repair,37.58199037,-3.29465682,2
67008,non functional,37.22678701,-6.21751594,1
67914,functional,34.23792685,-2.95138672,0
7041,non functional,32.29905647,-2.53192691,1
43181,non functional,38.950409,-10.87063728,1
26191,non functional,33.07594555,-2.00683587,1
14766,functional,30.72301163,-2.68799904,0
49812,functional,35.5633813,-3.35952317,0
12705,functional,34.94092141,-9.86154589,0
25422,non functional,34.01549044,-9.3536861,1
9399,non functional,37.6153845,-3.13897091,1
4239,functional,34.43121289,-1.3764798,0
49442,functional,37.67602083,-3.76366103,0
32,functional,33.88633448,-9.45726048,0
11443,functional needs repair,0,-2.00E-08,2
15492,non functional,31.83492396,-3.32614577,1
63498,functional,34.82850904,-4.50219612,0
12708,non functional,39.29532752,-7.01880493,1
19483,functional,33.51328741,-3.43222128,0
31204,non functional,39.11185278,-6.58938041,1
33445,functional,33.04903698,-3.82842424,0
40820,functional,37.14992887,-3.3327432,0
10279,non functional,35.97245212,-5.94378989,1
46718,non functional,36.89388731,-7.85358981,1
39000,non functional,39.19231393,-6.94716331,1
45897,functional,39.35611278,-6.92144904,0
62154,non functional,33.04100346,-9.00098627,1
50034,functional,30.28969637,-4.48435857,0
11853,non functional,33.66112289,-8.95779032,1
40426,functional,34.23438784,-9.36829152,0
41168,functional,36.84485652,-11.41148978,0
58978,non functional,37.07772067,-3.19349259,1
31363,functional,31.14352821,-3.1074437,0
32736,functional,37.71848029,-3.88554531,0
29058,functional,35.66542065,-8.10384422,0
23824,non functional,37.56421029,-3.00071402,1
61885,non functional,39.44774251,-10.61915849,1
59187,non functional,38.69694614,-10.3828718,1
73243,functional needs repair,38.42172668,-4.6310978,2
62915,functional,33.82731684,-9.45600912,0
1784,functional,34.70825808,-2.37179886,0
65951,functional,37.24932678,-3.26478781,0
20661,functional,37.66795196,-7.41890083,0
55504,functional needs repair,35.96281578,-4.70559323,2
66975,non functional,39.7203697,-10.73031167,1
72057,functional,34.06214113,-9.19724053,0
49331,functional,36.3264988,-3.35026155,0
52682,non functional,31.43900601,-1.40900036,1
37859,functional,33.90044547,-9.31064531,0
10460,functional,33.57156184,-9.23852971,0
12407,non functional,38.56696662,-6.38332622,1
69993,functional,31.62278481,-1.58105674,0
13012,functional,37.34945848,-3.28473669,0
70896,non functional,33.51371149,-2.96778401,1
13264,functional,38.38874474,-6.32471432,0
51824,non functional,37.45911204,-10.96864828,1
60216,functional,36.44820912,-5.98656305,0
57481,non functional,31.75363548,-1.2707855,1
3996,functional,37.48007611,-3.32003606,0
24854,functional,36.9158737,-3.35794283,0
43420,functional,34.74684626,-4.49340949,0
70468,non functional,33.01395791,-2.05659182,1
38305,non functional,33.60159544,-4.25763502,1
57179,functional,36.81738987,-3.48391648,0
70388,non functional,34.99802713,-8.95296722,1
67589,functional,35.11747657,-8.1936804,0
69974,functional,36.89806797,-3.32659969,0
8854,functional,39.03326101,-6.57839325,0
71663,functional,32.77794079,-4.41562623,0
69272,functional,34.47341917,-9.60721367,0
49119,non functional,37.77584224,-3.72643894,1
15638,functional,37.61138834,-3.26937037,0
9086,functional,38.58380406,-5.22563983,0
56422,functional needs repair,32.12597089,-6.79342646,2
39106,functional,35.10184903,-9.54617783,0
4515,functional needs repair,36.66499462,-8.14533831,2
48594,non functional,34.28401209,-1.84085556,1
63779,functional,35.38035797,-7.95655594,0
60740,functional,37.60380497,-3.18931556,0
61242,functional,33.14197198,-3.96362517,0
65001,functional,34.933347,-8.41067132,0
2601,functional,35.45277843,-11.18925109,0
52456,functional needs repair,36.65826671,-3.15453836,2
21873,non functional,39.1485033,-10.3945054,1
25505,non functional,34.58205129,-1.3934769,1
21890,non functional,32.9504669,-2.44923254,1
52336,non functional,33.7827092,-1.71410522,1
57756,functional,36.00089114,-6.33316182,0
45465,functional,33.09965754,-1.96100047,0
4989,functional,33.84816312,-9.27520538,0
51585,functional,33.55120398,-3.23562703,0
50533,functional needs repair,30.88870356,-3.09295897,2
54866,functional,39.72841178,-9.77476136,0
23793,functional needs repair,33.74289497,-9.56985946,2
50135,functional,38.99084622,-9.9045216,0
26549,functional needs repair,0,-2.00E-08,2
66920,functional,35.53712971,-3.77855182,0
35517,functional,33.13300385,-9.18971566,0
390,functional,39.34915765,-6.85611559,0
13645,functional,31.22784962,-7.06944831,0
39327,non functional,36.90657624,-7.83587211,1
58900,functional,32.87880765,-3.34931989,0
2100,functional,36.36987848,-8.77432946,0
31521,non functional,38.3115707,-9.94010109,1
277,functional needs repair,31.2145383,-8.42432351,2
33937,functional needs repair,35.26650965,-4.28282697,2
42545,functional,35.3178367,-4.5176942,0
7614,functional,33.90842974,-9.31878212,0
46861,functional,35.21757501,-7.76301258,0
35278,non functional,30.55349176,-2.74487419,1
71773,functional needs repair,29.91581318,-5.06523259,2
52392,non functional,31.67451777,-8.51147372,1
47229,functional,34.71977196,-4.90030976,0
10716,non functional,34.58829665,-4.75353507,1
13923,functional,32.39609912,-3.56559687,0
42206,non functional,33.93093126,-1.37449229,1
965,functional,38.85596398,-6.78649718,0
66646,non functional,36.96562153,-6.06276907,1
17301,functional,39.24112738,-7.18383638,0
21533,functional needs repair,0,-2.00E-08,2
37797,non functional,35.47412209,-3.67809297,1
19241,non functional,33.7915216,-9.50675562,1
15296,non functional,31.81976809,-8.25242513,1
41472,functional,36.87370744,-7.89199808,0
73859,non functional,34.14307925,-1.69422708,1
20153,non functional,37.9223483,-5.41948255,1
71684,functional,36.93173842,-7.73958097,0
8321,non functional,39.17356907,-6.9480991,1
68979,functional,34.58032147,-9.59456755,0
48850,functional,37.77928065,-7.0607852,0
64251,functional,35.54646617,-3.73853275,0
3583,functional,32.64299212,-3.85818451,0
33326,functional,31.09525965,-7.63285118,0
8500,non functional,33.80041557,-4.11761415,1
67047,functional,36.66248068,-3.34668401,0
24896,functional,35.72675534,-3.70800689,0
39527,functional,33.60371786,-9.20159777,0
3089,functional,34.29356793,-8.62489519,0
66477,functional,31.58889348,-1.82212852,0
24107,functional,34.77043028,-4.44846501,0
7823,functional,34.96228913,-5.09980447,0
32016,functional,34.47591277,-8.99543055,0
35048,non functional,32.72363001,-5.69233198,1
70580,non functional,33.81174052,-2.0001826,1
47503,functional,34.70624004,-4.80880084,0
37357,functional,35.90234974,-3.2033693,0
1195,non functional,38.61831821,-10.7703091,1
52309,non functional,39.07115227,-7.64415609,1
19655,functional,39.13575381,-6.91721257,0
39455,functional,37.32846069,-6.19830854,0
52757,non functional,39.13058592,-6.57581989,1
62729,non functional,39.0143027,-7.38294506,1
24324,non functional,36.61150392,-3.30292081,1
51298,non functional,33.217086,-4.11942119,1
17127,non functional,31.74681849,-1.05799763,1
28152,functional,34.40651609,-9.20484007,0
14259,non functional,38.93162107,-6.51016824,1
47461,functional,34.58371839,-9.58742865,0
65878,non functional,30.5805161,-4.57821334,1
58913,functional,32.1591137,-5.0830722,0
70035,non functional,39.50114366,-8.51317236,1
37446,non functional,30.87756824,-1.51734101,1
30337,functional,38.87444204,-7.11890947,0
57584,functional needs repair,34.38306775,-4.48522203,2
67193,functional,37.93731415,-4.36927966,0
62103,functional,33.45349894,-3.11222655,0
22896,functional,34.17543174,-8.83418892,0
5934,non functional,38.82117354,-10.48889853,1
61722,functional,34.51973087,-8.95918376,0
9299,functional,32.99065642,-4.67564078,0
68558,non functional,37.63253675,-6.24082093,1
51165,functional,35.53061065,-4.22616685,0
8657,non functional,33.43246884,-8.54134965,1
54952,functional,31.99432495,-6.74567803,0
53160,functional,37.28626779,-6.39989867,0
17393,functional,33.23224678,-4.03299951,0
33016,functional needs repair,31.03832879,-1.80893758,2
25929,non functional,33.9273272,-9.41998343,1
41102,functional,35.46742528,-6.08071234,0
11093,non functional,32.67232168,-2.56531301,1
52744,functional,38.00386481,-4.3091374,0
23484,non functional,34.5901106,-4.45633578,1
13139,functional,35.92353909,-10.55932685,0
55439,functional,33.08152066,-3.00790987,0
41539,non functional,38.11659,-6.74431523,1
47692,non functional,32.9210858,-1.96944461,1
60165,functional,39.05575005,-5.05444221,0
64683,functional,37.84898779,-6.95250478,0
7089,functional,37.42651091,-3.29337699,0
13516,functional,37.71674467,-3.78815935,0
47720,functional,34.37482262,-8.69547142,0
22588,non functional,35.86962883,-6.40888917,1
28580,functional needs repair,33.5270184,-2.978953,2
9075,non functional,39.3188491,-8.77630915,1
25066,non functional,34.65960507,-11.04150813,1
28284,functional,33.90257837,-9.45557202,0
67568,functional,33.11851428,-2.41641471,0
64823,functional,39.74288015,-7.97487722,0
8243,non functional,37.53066743,-3.30214852,1
2556,functional,33.24818481,-8.84004975,0
58746,non functional,33.43399461,-4.42074921,1
18288,functional,35.53684395,-8.13141395,0
72822,functional,37.71944464,-4.10084202,0
5178,non functional,34.56237084,-4.089541,1
66294,functional,34.70362379,-9.8071243,0
14451,functional,31.21821098,-2.87641591,0
48600,functional,34.55335717,-4.54873104,0
27513,functional,30.05112634,-4.71540383,0
36889,functional,36.07247636,-10.94738199,0
663,non functional,38.98954222,-6.52821277,1
10646,non functional,37.76090731,-7.53331176,1
35103,functional,33.03133053,-2.93342656,0
